"","Cites","Authors","Title","Year","Source","Publisher","ArticleURL","CitesURL","GSRank","QueryDate","Type","DOI","ISSN","CitationURL","Volume","Issue","StartPage","EndPage","ECC","CitesPerYear","CitesPerAuthor","AuthorCount","Age","Abstract","generic_drug_name"
"1",1,"Kathia Cordero, Gemma G. Coronel, Miguel Serrano-Illan, Jennifer Cruz-Bracero, Johnny D. Figueroa, Marino De Leon","Effects of Dietary Vitamin E Supplementation in Bladder Function and Spasticity during Spinal Cord Injury",2018,"Brain Sciences","Mdpi",NA,NA,19,"2021-01-12 11:42:53","Article","10.3390/brainsci8030038","2076-3425",NA,8,3,NA,NA,1,0.33,0,6,3,"Traumatic spinal cord injury (SCI) results in debilitating autonomic dysfunctions, paralysis and significant sensorimotor impairments. A key component of SCI is the generation of free radicals that contributes to the high levels of oxidative stress observed. This study investigates whether dietary supplementation with the antioxidant vitamin E (alpha-tocopherol) improves functional recovery after SCI. Female adult Sprague-Dawley rats were fed either with a normal diet or a dietary regiment supplemented with vitamin E (51 IU/g) for eight weeks. The rats were subsequently exposed either to a contusive SCI or sham operation, and evaluated using standard functional behavior analysis. We report that the rats that consumed the vitamin E-enriched diet showed an accelerated bladder recovery and significant improvements in locomotor function relative to controls, as determined by residual volumes and Basso, Beatie, and Bresnaham BBB scores, respectively. Interestingly, the prophylactic dietary intervention did not preserve neurons in the ventral horn of injured rats, but it significantly increased the numbers of oligodendrocytes. Vitamin E supplementation attenuated the depression of the H-reflex (a typical functional consequence of SCI) while increasing the levels of supraspinal serotonin immunoreactivity. Our findings support the potential complementary use of vitamin E to ameliorate sensory and autonomic dysfunctions associated with spinal cord injury, and identified promising new cellular and functional targets of its neuroprotective effects.","vitamin_e"
"2",2,"Mostafa Hosseini, Arash Sarveazad, Asrin Babahajian, Masoud Baikpour, Alexander R. Vaccaro, Jens R. Chapman, Mahmoud Yousefifard, Vafa Rahimi-Movaghar","Effect of vitamins C and E on recovery of motor function after spinal cord injury: systematic review and meta-analysis of animal studies",2020,"Nutrition Reviews","Oxford Univ Press Inc",NA,NA,22,"2021-01-12 11:42:53","Review","10.1093/nutrit/nuz076","0029-6643",NA,78,6,465,473,2,2,0,8,1,"Context: Many animal studies have evaluated the role of vitamins in the recovery of motor function after spinal cord injury, but their results have been contradictory and no consensus has been reached. Objective: This meta-analysis aimed to investigate the effects of vitamin C and vitamin E on recovery of motor function after spinal cord injury in animal models. Data Sources: Two authors independently collected the records of relevant articles published in MEDLINE, Embase, Scopus, and Web of Science through November 2018. Study Selection: All studies conducted in animal models to evaluate the therapeutic effects of vitamin C or vitamin E or both on recovery of motor function after spinal cord injury were included. Studies that lacked a control group or a standard treatment, lacked an assessment of motor function, included genetically modified/engineered animals, included animals pretreated with vitamin C or vitamin E, or combined vitamin treatment with other methods, such as cell therapies, were excluded. Data Extraction: Data from 10 articles met the inclusion criteria for meta-analysis, conducted in accordance with PRISMA guidelines. Results: Daily supplementation with vitamin C (P< 0.0001) and vitamin E (P< 0.0001) significantly improved the recovery of motor function in animals affected by spinal cord injury. Vitamin C supplementation is effective only when administered intraperitoneally (P< 0.0001). Concurrent supplementation with both vitamins does not show better efficacy than treatment with either one alone. Conclusion: Administration of vitamin C and vitamin E in animal models of spinal cord injury significantly improves the recovery of motor function.","vitamin_e"
"3",3,"Parastoo Mojtahed Zadeh-Ardabili, Sima Kianpour Rad, Soheila Kianpour Rad, Huzwah Khazaai, Junedah Sanusi, Musa-al-Reza Haji Zadeh","Palm vitamin E reduces locomotor dysfunction and morphological changes induced by spinal cord injury and protects against oxidative damage",2017,"Scientific Reports","Nature Publishing Group",NA,NA,18,"2021-01-12 11:42:53","Article","10.1038/s41598-017-14765-3","2045-2322",NA,7,NA,NA,NA,3,0.75,1,6,4,"Spinal cord injury (SCI) occurs following different types of crushes. External and internal outcomes of SCI are including paralysis, cavity, and cyst formation. Effects of dietary derived antioxidants, such as palm vitamin E on central nervous system (CNS) encourage researchers to focus on the potential therapeutic benefits of antioxidant supplements. In the present study, experiments were carried out to evaluate the neuro-protective effect of the palm vitamin E on locomotor function and morphological damages induced SCI. Seventy-two male rats (Sprague-Dawley) were randomly divided into four groups: sham (laminectomy); control (supplemented with the palm vitamin E at a dose of 100 mg/kg/day); untreated-SCI (partial crush, 30-33% for 20 sec); treated-SCI (partial crush, 30-33% for 20 sec supplemented with the palm vitamin E at a dose of 100 mg/kg/day). The treatment with the palm vitamin E significantly improved the hind limb locomotor function, reduced the histopathological changes and the morphological damage in the spinal cord. Also, the palm vitamin E indicated a statistically significant decrease in the oxidative damage indicators, malondialdehyde (MDA) level and glutathione peroxidase (GPx) activity in the treated-SCI compared to the untreated-SCI.","vitamin_e"
"4",3,"Nitin Seth, Heather A. Simmons, Farah Masood, William A. Graham, Douglas L. Rosene, V Westmoreland, Susan, Sheila M. Cummings, Basia Gwardjan, Ervin Sejdic, Amber F. Hoggatt, Dane R. Schalk, Hussein A. Abdullah, John B. Sledge, Shanker Nesathurai","Model of Traumatic Spinal Cord Injury for Evaluating Pharmacologic Treatments in Cynomolgus Macaques (Macaca fasicularis)",2018,"Comparative Medicine","Amer Assoc Laboratory Animal Science",NA,NA,20,"2021-01-12 11:42:53","Article","","1532-0820",NA,68,1,63,73,3,1,0,14,3,"Here we present the results of experiments involving cynomolgus macaques, in which a model of traumatic spinal cord injury (TSCI) was created by using a balloon catheter inserted into the epidural space. Prior to the creation of the lesion, we inserted an EMG recording device to facilitate measurement of tail movement and muscle activity before and after TSCI. This model is unique in that the impairment is limited to the tail: the subjects do not experience limb weakness, bladder impairment, or bowel dysfunction. In addition, 4 of the 6 subjects received a combination treatment comprising thyrotropin releasing hormone, selenium, and vitamin E after induction of experimental TSCI. The subjects tolerated the implantation of the recording device and did not experience adverse effects due the medications administered. The EMG data were transformed into a metric of volitional tail moment, which appeared to be valid measure of initial impairment and subsequent natural or treatment-related recovery. The histopathologic assessment demonstrated widespread axon loss at the site of injury and areas cephalad and caudad. Histopathology revealed evidence of continuing inflammation, with macrophage activation. The EMG data did not demonstrate evidence of a statistically significant treatment effect.","vitamin_e"
"5",3,"NE NAFTCHI","TREATMENT OF MAMMALIAN SPINAL-CORD INJURY WITH ANTIOXIDANTS",1991,"International Journal Of Developmental Neuroscience","Wiley",NA,NA,21,"2021-01-12 11:42:53","Article","10.1016/0736-5748(91)90002-4","0736-5748",NA,9,2,113,126,3,0.1,3,1,30,"After spinal cord injury, two groups of cats were treated with a combination of methyl-prednisolone sodium succinate (MP, 35 mg/kg) and epsilon-aminocaproic acid (EACA, 350 mg/kg), and guanabenz acetate (0.65 mg/kg). Guanabenz acetate was administered twice daily for 8 weeks. In the first group, the treatment significantly increased blood flow in the abdominal aorta. All cats treated with guanabenz acetate 3 hr after spinal cord contusion had return of micturition and none suffered complete paraplegia. Four animals had partial and the other four had complete motor recovery. A superoxide (O2-.) generating system, horseradish peroxidase, decreased [C-14]gamma amino butyric acid uptake by mouse cortical slices by 33% but when superoxide dismutase was added to the medium, the uptake was reduced by only 9%. The nerve endings were also protected by superoxide dismutase from morphologic damage by O2-. as observed by electron microscopy. The agents used in these studies produce their ameliorating effects by virtue of their anti-inflammatory, antioxidant, and membrane stabilizing properties, and enhancing the regional microcirculation. In addition to having these properties, guanabenz acetate is also an alpha2 adrenoceptor agonist.","vitamin_e"
"6",6,"K Al Moutaery, S Al Deeb, N Biary, C Morais, HA Khan, M Tariq","Effect of aluminum on neurological recovery in rats following spinal cord injury",2000,"Journal Of Neurosurgery","Amer Assoc Neurological Surgeons",NA,NA,17,"2021-01-12 11:42:53","Article","","0022-3085",NA,93,2,276,282,6,0.29,1,6,21,"Object. This investigation was undertaken to study the effect of aluminum on neurobehavioral, electrophysiological, structural, and biochemical changes in rats following spinal cord injury (SCI).","vitamin_e"
"7",8,"M. S. I. Al Jadid, A. Robert, S. Al-Mubarak","The efficacy of alpha-tocopherol in functional recovery of spinal cord injured rats: an experimental study",2009,"Spinal Cord","Nature Publishing Group",NA,NA,16,"2021-01-12 11:42:53","Article","10.1038/sc.2009.22","1362-4393",NA,47,9,662,667,8,0.67,3,3,12,"Objective: The objective of this study is to examine the effects of the alpha-tocopherol on rats with spinal cord injury (SCI).","vitamin_e"
"8",9,"Mohamed D. Morsy, Ossama A. Mostafa, Waleed N. Hassan","A potential protective effect of alpha-tocopherol on vascular complication in spinal cord reperfusion injury in rats",2010,"Journal Of Biomedical Science","Biomed Central Ltd",NA,NA,15,"2021-01-12 11:42:53","Article","10.1186/1423-0127-17-55","1021-7770",NA,17,NA,NA,NA,9,0.82,3,3,11,"Background: Paraplegia remains a potential complication of spinal cord ischemic reperfusion injury (IRI) in which oxidative stress induced cyclooxygenase activities may contribute to ischemic neuronal damage. Prolonged administration of vitamin E (alpha-TOL), as a potent biological antioxidant, may have a protective role in this oxidative inflammatory ischemic cascade to reduce the incidence of paraplegia. The present study was designed to evaluate the preventive value of alpha-TOL in IRI of spinal cord.","vitamin_e"
"9",10,"Asirvatham Alwin Robert, Marwan Zamzami, Asirvatham Edwin Sam, Maher Al Jadid, Sultan Al Mubarak","The efficacy of antioxidants in functional recovery of spinal cord injured rats: an experimental study",2012,"Neurological Sciences","Springer-Verlag Italia Srl",NA,NA,14,"2021-01-12 11:42:53","Article","10.1007/s10072-011-0829-4","1590-1874",NA,33,4,785,791,10,1.11,2,5,9,"A total of 30 female Sprague-Dawley rats (180-220 g) subjected to spinal cord injury (SCI) were divided into three groups of ten rats each. Group 1 served as control (SCI + Saline), Group 2 received daily dose of ascorbic acid 2,000 mg/kg body weight and group 3 rats received alpha tocopherol daily with the dose of 2,000 mg/kg body weight for 14 days. The Spontaneous coordinate activity (SCA), Basso, Beattie, and Bresnahan (BBB) and Tarlov locomotor scores were used to assess functional recovery of SCI rats. Compared to group 1, group 2 showed statistically insignificant improvement in the SCA, BBB and Tarlov scores at the end of the study. Compared to group 1, group 3 showed statistically significant improvement in the SCA (P < 0.001), BBB (P < 0.001) and Tarlov (P < 0.01) scores at the end of the study. In conclusion, the administration of alpha-tocopherol enhances the reparative effects against SCI and it is more effective than ascorbic acid.","vitamin_e"
"10",12,"K Al Moutaery, M Arshaduddin, M Tariq, S Al Deeb","Functional recovery and vitamin E level following sciatic nerve crush injury in normal and diabetic rats",1998,"International Journal Of Neuroscience","Gordon Breach Sci Publ Ltd",NA,NA,13,"2021-01-12 11:42:53","Article","","0020-7454",NA,96,3,245,254,12,0.52,3,4,23,"Extensive biochemical data document the involvement of oxygen derived free radicals (ODFR) in recovery following neurotrauma as well as diabetic neuropathy. Vitamin E is considered as one of the principle protective mechanism against oxidative damage in neuronal tissue. The present study was undertaken to determine the association between functional recovery and vitamin E levels following sciatic nerve crush injury in normal and diabetic rats. The sciatic nerve of normal and streptozotocin (STZ) induced diabetic rats was crushed using a haemostat. The walking track analysis and vitamin E levels were recorded on 10, 20 and 30th day. Maximum functional deficiency and depletion of vitamin E in sciatic nerve was observed on 10th day following crush injury in both normal and diabetic animals. A progressive motor recovery and repletion of vitamin E was observed on day 20 and 30 following injury in both diabetic and normal rats. The functional recovery was slower whereas vitamin E level was higher in diabetic animals as compared to normal injured rats during healing phase suggesting that vitamin E alone may not be an efficient indicator of oxidative stress during regeneration of axons following trauma in diabetic rats.","vitamin_e"
